home,away,home shots,away shots,home goals,away goals
DAL,BOS,29,42,3,7
ARI,STL,22,40,4,6
EDM,COL,27,29,2,3
BUF,PIT,27,31,3,4
MIN,CHI,33,32,6,1
NYR,DET,30,22,1,0
CAR,TBL,31,18,2,4
ANA,CGY,33,24,5,2
VAN,COL,29,38,5,1
BOS,CBJ,30,35,4,6
WSH,ARI,34,27,3,2
MTL,NSH,29,30,1,2
STL,SJS,28,33,3,6
NJD,NYR,36,19,5,2
CAR,PHI,18,37,3,1
TOR,NSH,27,26,2,3
DET,CBJ,28,29,2,1
TBL,ARI,36,30,2,1
MIN,NYI,31,31,1,4
WPG,DAL,25,27,3,5
EDM,OTT,32,25,1,4
LAK,CGY,37,23,2,1
WSH,MTL,36,34,3,4
BOS,PIT,29,42,5,1
COL,SJS,41,33,4,3
ANA,BUF,29,26,1,0
PHI,MIN,31,26,3,2
CBJ,NJD,24,26,6,1
TOR,CAR,29,31,3,1
FLA,ARI,25,24,3,2
STL,NYR,36,23,1,2
CHI,NSH,39,32,1,3
DAL,WPG,30,28,3,6
CGY,NYI,32,34,1,2
VAN,OTT,36,30,5,3
LAK,EDM,36,27,2,1
NJD,TBL,21,36,0,4
WSH,MIN,27,32,3,2
CAR,BOS,40,22,1,4
ANA,EDM,34,18,2,1
SJS,BUF,25,22,1,3
PHI,ARI,33,31,4,2
PIT,WPG,33,28,4,1
CBJ,FLA,25,31,4,3
NSH,STL,29,28,5,0
DAL,NYR,38,29,2,3
MTL,TOR,36,32,4,1
COL,DET,27,28,3,5
CGY,OTT,38,26,4,6
LAK,BUF,35,23,2,0
CHI,WSH,23,30,3,2
CAR,STL,34,40,2,5
MIN,FLA,27,18,3,1
BOS,TBL,33,30,1,4
VAN,SJS,24,28,1,4
ANA,LAK,29,29,4,2
EDM,NYI,26,37,3,1
NYR,CBJ,23,27,2,1
PHI,CGY,29,32,5,3
PIT,ARI,33,30,6,0
TOR,TBL,32,28,1,2
DAL,DET,41,33,2,3
SJS,MTL,36,23,6,2
BOS,CGY,25,25,2,1
BUF,EDM,32,41,1,2
NJD,CAR,30,19,1,3
OTT,STL,43,48,3,4
NSH,DAL,34,38,5,3
MIN,COL,30,33,6,3
WPG,FLA,32,22,2,3
VAN,NYI,33,24,2,3
WSH,TOR,23,29,3,2
DET,CHI,33,33,2,5
ANA,MTL,35,27,3,2
BOS,CHI,25,27,4,2
BUF,CGY,35,29,6,3
PHI,EDM,35,31,0,4
PIT,NYR,26,28,4,1
TOR,MIN,22,22,1,2
OTT,TBL,34,29,1,4
NSH,NJD,34,33,4,5
WPG,NYI,29,27,3,4
COL,FLA,26,40,3,2
ARI,ANA,28,21,1,5
VAN,SJS,30,30,2,3
LAK,MTL,31,15,3,2
WSH,NYR,34,23,2,3
CBJ,EDM,27,36,6,3
DAL,NJD,25,20,4,2
BUF,MIN,32,30,2,3
PIT,CGY,31,30,2,4
COL,NSH,36,40,2,5
LAK,ANA,34,22,2,3
BOS,WSH,34,30,1,2
TOR,OTT,43,31,2,3
TBL,CAR,30,27,4,3
PHI,CBJ,36,19,6,0
WPG,MTL,30,28,4,2
ARI,FLA,26,33,5,1
SJS,VAN,34,26,2,4
OTT,DAL,24,25,1,2
NJD,PIT,18,30,1,6
NYR,NYI,26,32,4,6
CHI,DET,26,34,4,1
WPG,EDM,40,31,1,2
MIN,STL,32,35,2,4
PHI,TBL,40,18,4,2
TOR,BUF,33,27,3,4
FLA,BOS,51,32,4,5
COL,ARI,37,38,3,1
CGY,SJS,48,23,1,2
ANA,WSH,28,32,1,2
LAK,VAN,29,22,5,1
BUF,NYR,36,26,2,4
NYI,PIT,27,35,2,1
CAR,OTT,37,24,4,3
CBJ,DET,32,35,5,3
MTL,DAL,28,33,4,3
TBL,BOS,42,33,0,1
WPG,NSH,23,31,2,4
EDM,SJS,31,22,0,3
TOR,NYI,36,27,4,3
STL,CHI,30,35,3,2
CGY,NSH,34,26,3,2
COL,ANA,26,37,3,0
VAN,ARI,31,34,3,2
LAK,WSH,30,32,4,3
BOS,CAR,32,28,2,3
MTL,BUF,34,38,3,2
DET,WPG,35,25,3,2
FLA,OTT,31,28,6,2
MIN,EDM,30,25,1,2
SJS,NJD,30,16,0,3
CBJ,PIT,27,31,2,3
TBL,PHI,19,23,1,3
STL,ANA,23,29,5,2
DAL,CHI,31,23,5,2
CGY,ARI,25,26,1,4
BOS,NYI,31,26,3,1
DET,NYR,43,25,3,2
BUF,CAR,24,30,3,2
MTL,MIN,31,22,1,4
OTT,TOR,17,29,4,0
FLA,PHI,29,26,5,4
WPG,COL,30,37,3,2
DAL,STL,38,36,4,5
EDM,ARI,44,29,0,4
VAN,NSH,28,37,4,2
LAK,NJD,23,24,1,2
SJS,WSH,28,25,5,2
NYR,PIT,27,33,3,5
CBJ,TBL,37,37,0,4
DET,TOR,38,27,0,1
NYI,FLA,28,25,3,2
CHI,LAK,32,25,0,5
CGY,STL,32,35,7,4
EDM,NSH,30,25,2,3
VAN,WPG,28,29,2,5
ANA,NJD,27,25,7,1
PHI,DET,46,37,4,3
PIT,NYI,34,26,2,1
WSH,CAR,31,26,2,1
TOR,TBL,24,27,4,1
MTL,FLA,28,36,1,4
OTT,MIN,20,25,3,2
DAL,LAK,27,22,2,5
SJS,BOS,27,23,3,2
BUF,MTL,43,23,2,3
CHI,PHI,26,29,2,3
EDM,STL,27,28,6,4
CGY,WPG,21,29,4,1
VAN,COL,29,34,1,3
ANA,NYR,23,23,1,2
NJD,MIN,25,32,7,4
PIT,CAR,48,33,4,2
CBJ,DET,28,22,1,3
TOR,FLA,33,32,1,4
NSH,NYI,32,22,4,2
DAL,TBL,33,20,4,3
ARI,SJS,22,28,3,1
LAK,NYR,37,26,4,3
BUF,OTT,34,33,3,1
WSH,NSH,29,21,4,1
WPG,CHI,28,36,0,4
CGY,COL,33,28,3,4
EDM,VAN,25,40,2,0
ANA,BOS,26,38,4,0
PHI,PIT,17,35,1,4
MIN,CAR,32,33,3,2
SJS,NYR,52,26,4,1
TOR,BUF,31,21,4,1
OTT,MTL,44,30,5,0
FLA,DET,26,30,3,5
CBJ,NJD,34,30,6,3
DAL,NYI,36,27,3,0
VAN,STL,19,50,0,3
ARI,TBL,32,36,0,2
LAK,BOS,20,28,2,1
WPG,ANA,29,33,2,3
NJD,CBJ,22,28,2,1
PIT,WSH,31,18,6,2
MTL,CGY,22,35,1,4
CHI,MIN,31,34,2,3
EDM,COL,28,25,2,3
SJS,ARI,36,25,3,0
NYI,PHI,24,27,1,4
NYR,FLA,32,27,4,2
TOR,CGY,26,25,5,2
NSH,LAK,30,30,5,2
CAR,BUF,27,25,2,3
CBJ,PHI,53,33,3,2
MTL,ANA,23,35,4,3
OTT,WSH,30,22,2,4
TBL,DET,34,25,6,2
MIN,LAK,18,39,2,1
WPG,VAN,49,28,2,0
CHI,DAL,32,33,2,6
ARI,EDM,31,29,4,2
SJS,STL,37,24,0,1
NYI,OTT,23,23,3,1
NYR,BOS,24,41,5,2
BOS,FLA,35,36,1,4
PIT,NJD,39,24,0,3
CBJ,CAR,44,24,2,3
TOR,ANA,26,38,6,5
DET,MTL,40,29,4,3
NSH,VAN,32,25,3,2
MIN,CGY,29,33,6,2
WPG,LAK,24,34,4,1
COL,PHI,34,45,2,4
ARI,DAL,30,38,3,1
SJS,EDM,26,22,3,6
NJD,WSH,22,26,0,1
TBL,NYI,42,31,7,4
STL,VAN,37,15,4,0
DET,PIT,23,41,2,7
BUF,WPG,29,20,3,2
COL,MIN,29,35,0,4
SJS,DAL,36,17,2,4
TOR,BOS,26,33,1,3
MTL,NYR,26,23,2,5
OTT,ANA,33,39,3,4
TBL,FLA,35,27,2,5
WSH,STL,32,29,0,4
CAR,NYI,36,31,3,4
NSH,CBJ,48,19,5,1
CGY,CHI,32,27,1,4
ARI,PHI,17,35,2,1
LAK,EDM,33,29,6,4
CAR,NJD,23,25,3,2
NYR,PIT,27,32,2,3
VAN,CHI,28,32,2,3
PHI,WPG,32,28,3,2
WSH,CBJ,40,22,4,1
DET,BUF,29,20,3,2
TBL,TOR,18,34,3,0
NSH,COL,35,27,3,4
EDM,ANA,28,25,1,2
ARI,CGY,24,21,2,5
SJS,LAK,31,32,5,2
NJD,BOS,15,40,2,1
NYI,CAR,31,27,2,1
PIT,BUF,46,30,5,4
MTL,DET,27,42,4,3
FLA,TOR,34,29,2,5
STL,COL,27,21,3,1
MIN,CHI,18,19,4,1
DAL,NSH,25,30,5,2
VAN,SJS,24,31,1,4
WPG,OTT,21,19,1,2
PHI,WSH,34,30,2,1
ANA,CGY,27,26,8,3
BUF,TOR,37,26,4,1
NYI,CBJ,27,24,4,3
PIT,NSH,41,24,5,2
CAR,NYR,28,27,4,3
TBL,MTL,26,24,0,3
FLA,NJD,40,25,3,2
MIN,OTT,25,22,2,3
DAL,ARI,33,32,4,1
LAK,CGY,29,21,3,0
SJS,VAN,34,26,2,4
DET,MIN,29,22,3,2
STL,BOS,30,28,5,6
WPG,CHI,32,27,4,5
COL,WSH,19,47,2,4
ANA,VAN,36,28,2,3
NYI,PIT,24,33,0,5
PHI,OTT,36,35,3,2
LAK,DAL,26,39,2,3
TOR,DET,34,26,2,3
TBL,NJD,36,26,3,1
FLA,MTL,39,28,4,3
NYR,BUF,36,24,3,4
CAR,CBJ,27,27,1,5
NSH,SJS,30,40,2,3
EDM,CGY,28,35,0,5
ARI,WSH,27,31,3,0
CHI,BOS,34,46,6,4
PIT,PHI,39,30,6,2
WPG,MIN,34,29,5,1
COL,STL,31,39,1,5
ANA,DAL,25,25,3,1
NYI,TBL,36,34,5,2
CBJ,NYR,29,30,2,4
TOR,FLA,26,36,3,4
STL,ARI,26,27,5,2
VAN,LAK,24,42,3,2
BOS,CAR,36,28,1,2
NJD,BUF,19,18,1,3
NYR,TBL,28,41,3,2
WSH,NYI,32,27,3,4
MTL,FLA,33,19,1,4
OTT,PIT,30,28,3,5
NSH,COL,28,28,4,3
MIN,SJS,29,20,0,3
CHI,ARI,32,31,6,2
CGY,LAK,23,26,4,5
ANA,WPG,28,26,1,2
TOR,CBJ,27,32,1,5
DET,PHI,26,30,3,0
EDM,VAN,38,27,6,2
BOS,DET,34,15,5,2
NJD,TBL,22,22,2,4
NYR,NYI,37,23,1,4
PHI,TOR,44,26,3,4
WSH,PIT,30,35,3,4
CAR,MTL,28,31,2,4
OTT,FLA,23,34,3,1
NSH,ARI,31,18,3,2
CHI,STL,25,35,1,2
DAL,COL,31,19,4,2
CGY,VAN,43,27,7,3
LAK,ANA,31,20,2,1
SJS,WPG,25,26,4,5
BUF,CBJ,35,30,1,4
BOS,OTT,40,36,1,6
NYR,DET,20,33,3,2
PHI,PIT,36,19,3,1
COL,ANA,32,31,3,5
MTL,TBL,29,23,5,2
FLA,CAR,21,28,5,2
NJD,TOR,36,20,5,1
CBJ,CHI,25,26,5,4
MIN,CGY,36,25,1,2
NYI,BUF,24,26,3,4
STL,WSH,20,36,1,5
DAL,NSH,24,30,3,2
VAN,EDM,28,38,4,3
LAK,WPG,29,31,3,4
SJS,ARI,32,20,1,0
