home,away,home shots,away shots,home goals,away goals
TBL,DAL,26,32,6,0
NSH,MTL,38,35,3,1
WPG,COL,25,35,1,4
CHI,NJD,36,43,5,2
ARI,STL,21,24,0,4
VGK,TOR,33,43,3,6
LAK,VAN,38,27,3,4
SJS,WSH,26,29,1,5
BUF,NYR,33,29,2,6
CAR,EDM,27,41,3,1
MIN,NJD,32,28,4,5
ANA,BOS,30,29,0,3
PHI,DET,32,38,6,5
PIT,CGY,38,31,4,5
COL,STL,32,33,0,3
TBL,MTL,37,20,3,0
NYI,EDM,24,36,5,2
WPG,OTT,26,41,3,4
ARI,TOR,29,22,2,0
CAR,DAL,27,33,3,0
CHI,CBJ,41,30,2,5
VGK,NSH,50,30,5,1
SJS,VAN,26,34,3,2
LAK,BOS,25,24,2,4
PIT,NYR,41,44,6,5
MIN,STL,31,30,0,4
NJD,BUF,24,35,4,1
DET,PHI,38,23,1,3
FLA,MTL,36,31,6,3
ANA,WSH,39,25,5,2
CGY,ARI,33,29,5,2
CBJ,TBL,40,20,1,5
CHI,OTT,42,38,8,7
COL,VGK,38,40,3,0
LAK,WSH,28,21,2,3
SJS,BOS,38,20,5,6
FLA,BUF,41,34,4,2
NJD,PIT,36,28,3,4
PHI,TBL,30,33,2,5
CAR,NYR,44,26,1,2
MTL,CBJ,32,33,3,2
STL,TOR,41,33,3,2
MIN,ANA,31,24,0,4
DAL,NSH,39,47,3,5
EDM,ARI,37,35,2,3
DET,CHI,35,20,4,5
COL,WPG,46,27,7,1
CGY,NYI,32,19,4,2
VGK,BOS,33,27,2,3
TOR,WSH,42,28,2,3
FLA,CAR,30,25,3,4
NJD,OTT,31,30,4,0
NYR,MIN,34,35,1,4
PIT,SJS,26,33,0,4
MTL,PHI,40,30,5,1
TBL,BUF,40,30,2,1
NSH,LAK,29,29,2,1
DAL,STL,25,45,5,2
EDM,NYI,41,23,4,3
VAN,ARI,32,38,2,3
OTT,CBJ,22,40,0,3
DET,MIN,28,35,2,3
CHI,COL,44,31,3,5
CGY,ANA,28,26,2,1
VGK,WPG,32,29,3,6
BUF,WSH,38,33,5,2
NYR,NJD,34,21,5,2
STL,BOS,29,32,2,1
FLA,LAK,25,19,6,1
CBJ,SJS,26,26,4,0
DAL,CAR,24,31,0,3
NSH,COL,38,21,0,5
TOR,MTL,36,35,6,3
PHI,PIT,37,43,4,3
EDM,ANA,21,34,2,1
VAN,NYI,36,23,0,4
WSH,NYR,35,31,6,5
DET,SJS,23,37,3,5
CHI,DAL,47,29,3,4
OTT,CGY,23,35,1,2
MIN,STL,35,28,2,1
ARI,WPG,24,35,4,1
TOR,BUF,33,34,5,3
NJD,MTL,22,35,2,1
TBL,LAK,34,33,4,3
NSH,EDM,38,27,3,2
COL,FLA,39,38,3,4
VAN,ANA,29,29,4,0
BOS,SJS,32,20,4,1
NYI,CGY,27,27,1,3
PHI,BUF,45,36,5,2
WSH,OTT,37,23,7,2
CAR,LAK,34,23,6,1
CBJ,PIT,23,27,2,5
DET,MTL,29,34,1,8
STL,NSH,44,19,2,0
WPG,MIN,32,40,2,3
ARI,FLA,40,27,4,3
VGK,DAL,48,24,4,1
TOR,EDM,36,36,6,2
NJD,CGY,20,35,1,2
NYR,TBL,36,30,3,4
COL,VAN,45,32,3,2
ANA,CHI,32,35,3,4
BOS,TBL,41,21,4,1
NYI,TOR,37,35,6,1
CBJ,PHI,40,31,4,3
OTT,EDM,37,26,2,4
ARI,VAN,24,39,5,2
VGK,FLA,46,37,6,5
LAK,DAL,30,33,3,4
BUF,PIT,30,44,4,3
NJD,PHI,33,24,3,6
NYI,WSH,21,28,1,3
NYR,MTL,30,36,2,4
CAR,STL,24,23,5,2
WPG,NSH,32,38,5,3
ANA,VGK,34,34,0,3
SJS,COL,40,25,4,3
CBJ,EDM,30,24,0,4
LAK,CHI,25,32,6,3
BOS,NJD,30,20,1,0
TOR,BUF,32,37,5,2
MTL,PIT,37,25,1,5
TBL,OTT,34,37,5,1
FLA,CAR,34,26,3,4
STL,DAL,30,21,1,4
ARI,DET,44,23,3,1
CGY,MIN,37,23,2,4
NYR,WSH,24,39,2,3
NYI,PHI,30,26,1,4
VGK,VAN,48,19,3,0
ANA,COL,23,26,2,1
FLA,OTT,32,33,2,3
CBJ,WPG,42,26,2,5
MIN,NSH,26,43,2,3
SJS,CHI,34,30,5,2
BUF,EDM,38,27,3,4
CGY,TOR,37,32,2,6
BOS,CAR,38,37,4,3
NJD,CBJ,30,18,1,2
NYI,OTT,38,27,5,4
PIT,FLA,37,34,3,2
TBL,WPG,38,32,5,2
NSH,MIN,25,33,5,4
DAL,NYR,32,28,1,0
COL,DET,34,23,4,3
ARI,ANA,23,31,1,3
LAK,MTL,27,24,1,3
PHI,WSH,30,35,3,5
VAN,TOR,31,30,3,2
ANA,STL,27,33,4,5
VGK,CGY,38,34,2,1
BOS,FLA,28,25,4,3
PIT,CBJ,31,25,3,0
OTT,NYI,37,31,2,4
DET,NYR,45,34,3,2
TBL,MIN,25,30,0,3
CHI,BUF,45,39,5,4
DAL,COL,33,31,4,0
EDM,VAN,34,37,3,2
ARI,CGY,26,30,2,0
LAK,STL,28,32,0,4
SJS,MTL,25,39,5,2
FLA,MIN,29,27,6,2
WSH,NJD,36,25,3,0
CAR,WPG,29,29,1,8
ANA,MTL,29,37,8,2
COL,BUF,43,18,3,0
SJS,STL,33,19,3,2
BOS,OTT,31,19,3,2
TBL,DET,33,24,3,2
NYI,PHI,27,25,2,5
NYR,NJD,41,24,4,2
CBJ,PIT,33,29,4,1
EDM,TOR,33,40,2,3
NSH,CAR,34,32,3,5
DAL,CHI,27,39,1,2
ARI,LAK,32,36,4,2
VAN,VGK,31,33,2,6
FLA,DET,43,20,6,1
WSH,WPG,18,34,3,1
PIT,BOS,37,41,4,2
CGY,VGK,35,28,6,3
ANA,LAK,20,25,2,3
TOR,TBL,28,42,2,6
NYI,CBJ,20,31,2,0
PHI,OTT,36,22,3,2
MIN,SJS,24,29,0,3
CHI,ARI,34,25,7,1
COL,CAR,38,33,0,3
EDM,NYR,33,30,3,2
BUF,DAL,35,27,0,2
PIT,WSH,30,41,5,3
CBJ,BOS,35,31,7,4
MTL,DET,36,21,3,1
STL,ARI,40,22,1,3
WPG,SJS,25,36,4,5
CGY,NJD,39,26,9,4
ANA,NSH,18,34,3,2
TOR,CHI,47,39,4,5
EDM,NJD,39,35,3,6
VAN,NYR,28,22,4,1
BUF,PIT,26,28,0,5
NYI,MTL,38,34,2,1
PHI,WSH,24,32,2,5
OTT,STL,21,35,2,0
DET,TBL,27,39,4,5
MIN,DAL,22,31,1,4
WPG,BOS,24,39,4,3
ARI,ANA,24,37,6,1
LAK,NSH,26,34,1,3
SJS,FLA,28,27,2,4
TOR,PHI,51,29,7,6
CBJ,CAR,20,46,3,0
DAL,VGK,41,37,1,2
COL,ANA,44,37,3,5
CGY,NYR,32,25,5,1
VAN,NJD,27,33,2,3
PIT,STL,41,26,1,5
DET,NYI,22,42,2,1
LAK,FLA,27,35,3,4
BOS,CBJ,33,25,2,1
MTL,CHI,48,24,0,2
OTT,TOR,44,37,6,2
TBL,WSH,35,34,6,3
CAR,BUF,29,37,4,2
WPG,CGY,21,28,2,1
MIN,NYR,47,28,5,2
ARI,EDM,30,25,2,3
SJS,NSH,26,30,2,4
COL,NJD,34,22,3,0
BUF,STL,34,33,4,3
MIN,NYI,34,20,2,3
DAL,VAN,46,27,2,3
PIT,PHI,42,38,1,2
ANA,FLA,22,39,3,2
VGK,EDM,34,19,6,3
TBL,ARI,24,29,4,1
CHI,VAN,31,34,2,3
LAK,WPG,17,28,2,3
SJS,VGK,39,42,3,7
NJD,WSH,21,22,1,4
NYI,BOS,13,39,0,5
NYR,DET,43,30,2,3
PHI,MTL,33,36,1,3
CAR,PIT,39,38,3,2
STL,EDM,44,17,7,2
NSH,TOR,20,22,3,0
MIN,COL,37,38,1,3
DAL,FLA,36,22,4,2
CGY,CBJ,31,33,4,2
BUF,TOR,24,46,2,4
WSH,TBL,58,28,4,5
VAN,OTT,40,25,7,4
ANA,WPG,29,23,0,3
FLA,ARI,22,34,4,2
NJD,BOS,22,27,1,5
CAR,TBL,28,32,3,6
MTL,NYI,34,28,4,0
STL,DET,24,22,5,2
NSH,PIT,29,33,1,2
CHI,PHI,41,28,1,3
DAL,COL,45,32,1,3
CGY,OTT,36,19,5,1
EDM,CBJ,22,20,4,1
VGK,WPG,38,20,5,0
LAK,SJS,35,25,4,2
WSH,MIN,22,27,1,2
ANA,SJS,21,26,4,3
NJD,ARI,32,24,2,1
PHI,NYI,24,40,2,4
COL,CHI,25,31,4,2
EDM,OTT,29,35,3,4
TOR,NYR,45,28,1,2
MTL,BUF,44,27,7,4
FLA,BOS,34,39,3,7
CAR,MIN,33,25,5,1
WPG,NSH,43,33,5,0
STL,TBL,26,42,4,3
DAL,PIT,31,30,2,3
VAN,CGY,28,31,1,3
VGK,DET,30,30,2,3
LAK,ANA,30,20,4,3
WSH,PHI,30,36,3,1
NYI,ARI,26,31,2,0
CAR,MTL,40,29,2,1
CHI,COL,42,20,2,1
VAN,CBJ,21,33,0,5
TOR,FLA,37,36,7,5
NJD,BUF,21,46,3,1
NYR,PIT,35,36,2,5
TBL,BOS,28,17,5,4
STL,VGK,22,25,3,1
MIN,NSH,29,19,0,1
WPG,DAL,23,37,2,5
CGY,LAK,42,20,0,3
SJS,DET,41,23,2,3
WSH,CAR,28,28,4,1
CBJ,NYI,33,26,4,0
MTL,FLA,27,34,6,1
OTT,BUF,31,35,4,0
EDM,LAK,32,38,8,4
VAN,ANA,32,24,4,5
ARI,CHI,29,31,1,0
PHI,TOR,44,42,5,4
BOS,NYR,32,23,6,3
CGY,DAL,36,23,1,2
COL,VGK,30,37,4,3
BUF,DET,39,34,4,5
CAR,WSH,26,20,2,3
CBJ,MTL,30,28,6,2
OTT,FLA,30,34,2,5
WPG,NYI,37,44,4,5
EDM,DAL,42,22,2,3
VAN,LAK,38,39,3,2
SJS,CHI,30,27,4,5
NYR,STL,25,46,4,2
PIT,NSH,43,26,1,3
DET,NJD,33,28,4,0
COL,ARI,27,44,3,2
CGY,ANA,37,22,6,1
VGK,MIN,37,32,2,3
CAR,PHI,32,32,5,2
BOS,FLA,31,23,1,4
OTT,TOR,22,44,4,2
TBL,WSH,28,35,3,6
NJD,STL,27,27,2,3
NYI,BUF,38,32,5,1
WPG,MTL,24,44,1,3
NSH,CBJ,25,32,2,5
SJS,VGK,34,26,4,3
EDM,ANA,31,38,1,5
VAN,DAL,31,40,3,2
LAK,CHI,29,35,3,2
PHI,NYR,29,25,0,3
PIT,CAR,28,38,3,1
ARI,MIN,23,39,4,0
BUF,CBJ,38,36,0,4
DET,BOS,28,34,6,3
SJS,CGY,15,28,3,5
FLA,WSH,34,30,5,3
NJD,NYR,41,32,4,2
NYI,TOR,29,38,1,2
OTT,TBL,24,26,2,5
STL,COL,27,26,3,2
CHI,WPG,28,38,3,4
VGK,EDM,31,19,3,1
LAK,CGY,25,30,2,7
BUF,NSH,28,35,2,3
CBJ,BOS,34,28,2,6
TOR,CAR,24,37,1,4
MTL,TBL,45,24,4,2
DET,PIT,26,39,4,1
MIN,WPG,28,33,5,1
DAL,PHI,30,34,6,2
COL,EDM,29,29,6,2
VAN,SJS,23,35,4,2
ARI,LAK,50,24,1,3
NYR,OTT,28,31,1,4
CHI,STL,38,40,4,3
ANA,CGY,32,26,3,1
BUF,OTT,40,23,5,2
TOR,TBL,30,29,1,3
FLA,NYI,30,36,1,2
PIT,DET,47,34,4,1
WSH,MTL,31,34,2,1
CAR,NJD,25,37,3,1
STL,PHI,35,29,7,3
NSH,VAN,33,32,3,2
MIN,BOS,26,35,0,3
COL,WPG,38,36,3,2
EDM,SJS,28,27,2,3
VGK,ARI,38,41,1,4
NYR,CBJ,27,41,2,3
CHI,DAL,32,35,6,1
ANA,LAK,33,46,5,2
BOS,TBL,33,22,3,6
STL,VAN,36,25,3,2
MTL,TOR,49,49,6,5
OTT,CBJ,29,27,2,6
DET,BUF,24,37,1,7
FLA,NJD,40,27,3,4
PHI,CAR,31,28,3,4
PIT,NYR,39,30,3,4
WSH,NYI,29,24,0,3
NSH,CHI,50,33,5,2
DAL,MIN,44,24,3,0
CGY,EDM,31,25,1,3
ARI,WPG,21,32,2,4
LAK,VGK,32,31,5,2
SJS,COL,30,30,5,2
