home,away,home shots,away shots,home goals,away goals
BUF,CBJ,27,31,4,3
TOR,DAL,31,19,2,3
TBL,EDM,37,30,3,1
FLA,PHI,28,28,2,6
NJD,DET,26,26,4,1
OTT,ARI,31,34,3,2
NSH,NYI,26,31,5,0
MIN,NYR,26,31,3,4
COL,WSH,34,38,2,3
VGK,STL,52,24,6,5
ANA,CGY,44,32,0,6
PIT,MTL,28,35,4,1
CBJ,NYR,37,28,1,3
WPG,SJS,32,35,2,3
CAR,NJD,30,37,5,2
BOS,DET,41,26,4,1
STL,NSH,26,27,3,4
TBL,PHI,24,33,5,3
FLA,EDM,34,29,1,4
MIN,SJS,39,21,0,2
MTL,DAL,32,26,3,4
OTT,TOR,27,31,2,4
COL,LAK,33,23,1,3
CGY,CHI,42,28,4,8
ARI,WSH,30,37,3,1
VGK,NYI,43,19,1,0
PIT,DET,35,28,5,1
NYR,BOS,26,34,1,3
CAR,EDM,31,24,3,4
VAN,ANA,38,28,1,5
OTT,DAL,46,39,4,3
NJD,CBJ,26,55,4,3
NSH,STL,24,39,2,1
BUF,TOR,36,22,5,2
WPG,CHI,38,33,3,2
CGY,ANA,43,30,6,4
ARI,NYI,32,29,2,1
SJS,FLA,32,28,3,5
VGK,WSH,29,27,3,2
COL,TBL,27,27,3,4
PHI,CBJ,15,29,5,1
PIT,TOR,24,36,5,2
OTT,BUF,40,27,7,4
DET,MTL,25,22,4,3
STL,NJD,39,17,3,0
NSH,CAR,29,30,1,4
WPG,LAK,35,34,6,3
CHI,NYR,40,41,3,6
DAL,ARI,33,41,3,2
EDM,BOS,29,34,1,2
COL,NYI,29,28,3,1
ANA,FLA,36,32,1,4
VAN,MIN,34,28,3,4
TOR,PIT,30,24,4,0
NJD,SJS,25,37,2,1
WSH,MTL,32,32,3,4
CBJ,PHI,31,33,3,4
OTT,WPG,30,34,1,5
STL,ARI,46,14,1,0
VGK,TBL,33,27,5,3
LAK,FLA,40,29,5,4
NYI,DET,40,22,4,1
CAR,NYR,29,36,2,5
CHI,NSH,38,43,2,1
DAL,STL,19,23,1,5
CGY,BOS,21,23,3,4
EDM,MIN,26,39,3,5
ANA,COL,26,29,0,1
NJD,WSH,29,35,3,2
PHI,WPG,30,29,4,2
PIT,BUF,43,26,2,5
TOR,CAR,26,47,3,6
OTT,MTL,30,37,0,3
NYR,SJS,33,46,3,2
NSH,CBJ,36,43,4,3
ARI,TBL,41,30,7,3
VAN,BOS,35,37,9,3
VGK,FLA,39,35,5,3
LAK,COL,21,31,1,2
WSH,PIT,23,35,5,3
BUF,WPG,25,26,2,1
DAL,CHI,33,32,2,1
NYI,SJS,26,30,4,1
DET,CGY,29,31,2,4
MIN,STL,33,26,1,4
ANA,VGK,30,28,5,6
LAK,EDM,23,31,2,4
CBJ,OTT,45,33,4,3
BOS,CGY,28,31,2,5
MTL,VAN,40,34,3,4
TBL,TOR,29,23,3,4
NYI,NYR,45,28,3,4
PHI,SJS,27,28,4,2
WSH,WPG,37,33,4,3
CAR,DAL,41,16,1,4
DET,NJD,28,31,1,4
STL,CHI,37,30,6,5
NSH,OTT,33,35,3,2
MIN,CBJ,40,28,5,4
ARI,FLA,38,26,1,2
ANA,EDM,21,32,4,3
COL,BUF,34,33,3,2
VGK,EDM,33,29,3,0
LAK,PIT,22,36,2,1
BOS,DAL,28,34,4,3
MTL,NYR,34,35,2,5
TBL,CHI,38,27,2,5
FLA,TOR,27,29,3,5
OTT,VAN,25,34,5,2
DET,MIN,26,26,1,7
STL,NYI,32,17,3,2
NSH,CGY,38,39,4,3
WPG,WSH,32,34,3,0
SJS,NJD,30,23,3,2
PHI,NYR,40,28,5,2
CBJ,MIN,24,26,0,5
CAR,COL,47,32,2,3
VGK,BUF,28,34,4,2
ANA,PIT,21,30,3,2
NYI,BOS,25,30,0,4
TBL,CGY,33,21,4,3
LAK,NJD,38,33,2,1
FLA,CHI,40,29,2,3
TOR,VAN,30,27,4,2
MTL,CAR,39,30,4,3
OTT,DET,39,28,4,3
STL,DAL,29,31,4,3
NSH,COL,32,31,2,3
ARI,BUF,31,27,5,2
EDM,WPG,22,41,3,2
SJS,PIT,32,30,5,0
NYR,PHI,26,26,3,5
FLA,CGY,38,28,0,3
CBJ,VAN,35,39,5,3
MIN,WSH,40,30,3,4
ANA,NJD,34,34,0,3
VGK,LAK,43,17,1,4
DET,COL,18,27,1,2
NSH,EDM,30,35,3,8
TBL,BOS,21,35,1,2
NYI,MTL,22,27,2,6
NYR,STL,26,22,1,3
PIT,OTT,35,26,7,3
MIN,NSH,33,38,3,1
WPG,BUF,35,26,3,1
CHI,ANA,40,39,6,2
DAL,EDM,43,27,1,2
VGK,NJD,32,27,3,0
SJS,TOR,38,27,5,2
WSH,PHI,27,29,2,5
CGY,CBJ,37,22,3,2
COL,ANA,35,30,3,4
VAN,ARI,38,40,2,4
BUF,PIT,30,32,2,4
TBL,MTL,23,32,4,0
FLA,BOS,33,28,1,2
NYR,WSH,39,34,6,5
PHI,CAR,32,29,4,1
OTT,NYI,29,40,4,3
NSH,DAL,32,33,2,0
CHI,EDM,31,24,4,3
LAK,TOR,30,36,1,0
SJS,MIN,42,27,2,3
NJD,STL,32,33,4,2
DET,CHI,25,33,2,1
WPG,VGK,24,29,4,0
CGY,ARI,34,34,3,2
VAN,COL,25,32,6,3
ANA,TOR,28,31,2,1
NYI,CAR,26,28,2,3
PIT,WSH,28,28,2,5
DAL,NSH,37,23,0,1
LAK,MIN,35,28,7,3
BOS,TBL,38,25,3,5
FLA,MTL,32,34,4,1
NYR,NJD,35,29,4,6
PHI,BUF,24,39,3,1
SJS,OTT,32,38,1,2
EDM,CBJ,24,46,4,1
PIT,CAR,30,36,2,6
DET,TBL,28,37,5,4
CHI,STL,29,26,0,2
CGY,VGK,22,32,3,5
ANA,MIN,26,30,4,5
VAN,CBJ,27,22,1,2
SJS,COL,25,24,3,4
BUF,WSH,26,35,3,2
WPG,ARI,34,38,4,2
EDM,VGK,24,48,2,3
LAK,COL,35,22,3,1
TOR,TBL,36,33,2,1
MTL,NSH,34,36,2,4
NJD,PIT,22,33,2,5
PHI,BOS,36,29,0,2
DET,CAR,25,36,2,5
STL,FLA,27,34,1,2
DAL,NYR,33,27,2,4
VAN,NYI,34,49,5,4
ANA,OTT,15,42,5,2
CHI,SJS,45,36,6,2
EDM,WPG,38,25,2,4
COL,NYR,28,32,3,2
LAK,OTT,39,26,3,2
