home,away,home shots,away shots,home goals,away goals
NYI,NYR,35,50,3,0
PIT,LAK,39,35,3,1
OTT,BUF,36,25,3,2
TBL,DET,32,39,4,1
NSH,CGY,32,31,3,4
MIN,WSH,34,27,2,5
CHI,ANA,44,32,2,3
ARI,MTL,21,36,5,2
VGK,EDM,28,29,4,1
SJS,VAN,30,44,4,1
CBJ,PHI,36,25,1,2
CAR,NYI,45,23,0,3
WPG,COL,28,31,6,1
DAL,STL,16,29,2,1
BUF,LAK,35,36,2,4
OTT,NYR,33,38,6,3
MIN,ANA,38,31,2,3
ARI,EDM,32,40,1,0
TBL,NJD,51,28,3,4
PIT,TOR,39,32,5,3
VGK,MTL,34,33,6,3
NSH,DET,32,34,1,3
CHI,WSH,44,20,7,1
CGY,FLA,33,30,3,6
VAN,BOS,24,45,6,1
NYR,PHI,40,37,4,7
COL,EDM,26,40,2,4
CAR,NJD,42,21,2,3
CBJ,PIT,37,23,2,5
DET,TOR,29,34,2,3
WPG,FLA,34,27,7,2
SJS,DAL,28,28,5,2
NYI,MIN,35,32,3,5
BUF,WSH,34,30,2,3
CGY,BOS,29,32,1,2
NSH,OTT,41,38,5,2
CHI,LAK,28,32,1,3
VGK,ANA,33,20,0,2
TOR,FLA,31,40,1,0
NJD,CBJ,31,19,1,2
PHI,MTL,33,27,3,2
WSH,TBL,37,19,2,4
DET,NSH,36,29,2,3
STL,SJS,33,23,2,3
WPG,LAK,33,32,3,4
EDM,BOS,20,45,2,3
VAN,COL,28,34,4,5
CHI,OTT,38,34,3,2
ANA,DAL,17,41,2,0
VGK,CGY,26,31,7,3
TOR,NYI,31,35,4,3
NJD,MIN,40,25,2,4
PHI,CBJ,20,20,2,1
MTL,NYR,41,32,3,1
OTT,TBL,36,24,3,4
DET,BUF,37,30,2,3
FLA,WSH,33,35,3,2
NSH,SJS,46,34,7,1
EDM,COL,46,30,3,2
ARI,CGY,37,38,2,5
LAK,DAL,18,28,0,2
NYR,MIN,23,37,1,4
CAR,PIT,28,39,1,6
STL,WPG,34,23,0,4
CHI,SJS,36,43,3,1
VGK,VAN,34,33,6,3
OTT,PHI,28,39,3,5
CGY,COL,29,29,5,1
TOR,BOS,36,23,4,3
MTL,TBL,32,39,3,4
DET,CAR,22,29,3,1
FLA,PIT,30,37,6,5
NJD,NYI,33,31,2,1
WSH,BUF,36,29,5,1
CBJ,CHI,29,33,3,2
DAL,WPG,36,27,3,5
ARI,ANA,38,26,2,0
LAK,EDM,33,25,3,4
BUF,BOS,24,35,4,1
NSH,STL,39,27,4,0
NYR,DET,38,34,2,3
MIN,SJS,41,28,3,2
ANA,EDM,46,42,5,6
ARI,VAN,42,27,1,3
CBJ,WSH,35,26,5,1
MTL,PHI,28,33,0,1
TBL,TOR,42,30,4,3
COL,VAN,28,32,3,1
LAK,VGK,44,39,3,2
BOS,CAR,32,32,4,3
PIT,NJD,38,38,2,3
WSH,OTT,22,30,3,2
FLA,TOR,31,39,3,2
MIN,STL,33,25,8,3
WPG,NSH,39,32,5,6
DAL,CGY,26,38,2,0
VGK,LAK,42,30,1,4
SJS,EDM,37,26,5,2
MTL,NYI,26,28,3,1
TBL,BUF,22,34,1,2
STL,DET,25,36,2,1
COL,CGY,34,32,5,2
VAN,NYR,55,27,5,6
BOS,PIT,38,26,8,4
PHI,CAR,22,35,1,4
FLA,NJD,29,31,3,2
DAL,TBL,35,25,4,5
EDM,NSH,36,42,2,4
ARI,MIN,25,35,5,3
LAK,CBJ,34,32,5,2
SJS,CHI,34,34,7,2
NYI,MTL,35,25,3,6
FLA,BUF,30,25,4,1
CAR,NJD,30,26,3,1
WPG,DET,42,33,4,3
COL,MIN,26,32,7,1
CGY,NYR,51,27,1,3
VAN,NSH,27,43,3,4
VGK,OTT,29,38,4,5
ANA,CBJ,35,36,4,2
TBL,PHI,35,43,7,6
DAL,STL,34,37,3,2
LAK,CHI,32,25,3,5
BOS,MTL,50,28,2,1
PIT,NYI,50,27,3,2
WSH,TOR,34,29,5,2
ARI,OTT,27,24,2,1
EDM,NYR,37,34,2,3
FLA,PHI,26,40,4,1
COL,NSH,26,31,3,4
ANA,CHI,31,40,6,3
NJD,VGK,35,27,2,3
CAR,WPG,35,23,2,3
MIN,DET,27,29,4,1
SJS,CBJ,35,28,2,4
BUF,TOR,24,41,5,3
PIT,CGY,32,38,4,3
DAL,OTT,33,30,2,3
EDM,ARI,36,35,4,3
VAN,NYI,23,34,4,3
BOS,DET,37,35,6,5
NJD,MTL,33,33,6,4
NYR,WPG,31,34,0,3
CBJ,VGK,21,38,4,1
TBL,FLA,33,49,5,4
NSH,DAL,34,26,2,0
MIN,CAR,31,31,6,2
CHI,COL,27,34,2,1
ANA,WSH,18,36,4,0
BUF,CGY,26,41,1,5
PHI,PIT,28,28,2,5
VAN,ARI,17,34,1,2
BOS,PHI,27,33,3,2
NJD,WPG,43,24,2,3
CBJ,COL,44,27,5,4
OTT,BUF,40,34,3,4
DET,VGK,28,32,0,4
TBL,NYR,45,30,5,3
FLA,MTL,32,40,5,0
NSH,ANA,28,33,4,2
CHI,CAR,24,40,2,3
EDM,NYI,36,31,2,1
LAK,WSH,29,26,3,1
SJS,STL,36,16,2,0
CBJ,DET,36,24,3,2
OTT,CGY,30,37,1,2
DAL,ANA,37,27,2,1
VAN,MIN,32,36,2,5
BOS,CHI,40,27,7,4
BUF,VGK,32,34,1,2
TBL,MTL,34,29,3,2
PHI,WPG,35,28,2,1
COL,ARI,31,28,5,2
LAK,STL,40,43,2,7
SJS,WSH,24,26,0,2
TOR,PIT,26,40,5,2
FLA,NYR,35,37,4,3
NSH,NJD,36,27,2,3
EDM,MIN,28,33,4,1
CHI,BOS,39,32,3,1
CGY,NYI,52,27,2,5
PIT,DAL,30,18,3,1
ARI,VAN,24,27,1,0
NYR,CAR,23,44,6,3
PHI,VGK,40,29,2,3
WSH,WPG,43,28,3,2
CBJ,MTL,25,40,5,2
FLA,OTT,38,25,3,5
ANA,STL,22,23,2,4
LAK,VAN,33,35,3,0
SJS,DET,34,26,5,3
CAR,BOS,33,34,4,6
MTL,DAL,26,38,4,2
TBL,OTT,46,33,4,7
NSH,WPG,45,33,3,1
MIN,COL,34,22,1,5
CGY,EDM,32,28,1,0
ARI,LAK,29,37,4,3
TOR,DAL,33,35,6,5
NYR,PIT,33,40,4,3
EDM,SJS,28,40,3,4
VGK,NJD,42,28,3,8
ANA,VAN,37,32,3,0
BUF,TOR,40,39,2,5
NYI,WSH,38,22,3,7
PHI,CBJ,30,29,3,5
MTL,PIT,20,39,3,5
FLA,BOS,28,46,3,0
STL,COL,45,23,1,4
WPG,CHI,39,27,6,2
ARI,NSH,34,29,2,3
LAK,DET,22,21,4,1
WSH,NYI,31,25,6,3
OTT,DAL,25,25,3,2
COL,NSH,35,28,2,4
CGY,SJS,34,28,4,7
ANA,DET,36,30,4,2
VGK,MIN,28,30,2,4
BUF,CHI,32,38,5,3
FLA,EDM,42,36,2,4
LAK,NJD,38,28,0,3
TOR,MTL,49,33,4,0
TBL,BOS,23,27,0,3
CAR,PHI,25,27,2,4
CBJ,OTT,35,24,2,1
STL,NYR,33,20,4,3
ARI,MIN,31,33,1,3
VAN,SJS,31,30,3,5
COL,DET,31,38,5,1
VGK,CGY,31,42,4,0
TBL,EDM,40,30,3,1
NYI,CAR,29,39,3,4
PHI,WSH,35,28,6,3
CHI,STL,30,41,4,5
WPG,DAL,24,30,4,2
ANA,NJD,36,17,4,2
BOS,CBJ,38,25,4,5
BUF,NSH,35,32,0,4
MTL,FLA,28,40,0,2
MIN,LAK,27,30,3,4
ARI,CGY,30,44,5,2
NYI,PIT,40,37,4,1
NYR,CBJ,32,31,3,5
WSH,DAL,32,27,4,3
CAR,EDM,34,30,3,7
OTT,FLA,35,39,2,7
DET,PHI,31,31,5,4
TBL,TOR,25,30,4,3
WPG,LAK,38,17,2,1
CHI,COL,45,40,1,5
VGK,VAN,28,30,4,1
SJS,NJD,25,28,6,2
BUF,ARI,30,29,1,4
PIT,MTL,39,30,5,3
STL,BOS,20,22,2,1
CGY,ANA,29,16,0,4
NYI,TBL,41,36,6,7
PHI,NYR,36,36,4,3
CAR,ARI,30,33,6,5
CBJ,FLA,33,33,4,0
OTT,EDM,35,38,2,6
DET,WSH,39,26,0,1
NSH,TOR,25,28,2,5
CHI,VAN,41,27,2,5
COL,LAK,30,35,1,7
SJS,VGK,44,25,2,1
BUF,MTL,35,24,0,3
PIT,NJD,43,34,3,4
STL,VAN,25,20,4,1
WPG,ANA,42,18,3,2
DAL,BOS,42,36,2,3
COL,VGK,30,40,2,1
SJS,CGY,33,38,5,1
TOR,DET,29,41,4,3
MTL,WSH,21,30,4,6
OTT,CAR,36,24,2,5
FLA,ARI,47,28,4,2
NJD,TBL,31,36,2,1
NYI,CHI,32,25,1,3
NYR,BUF,23,44,5,1
CBJ,STL,34,28,1,2
MIN,NSH,30,20,4,1
EDM,LAK,27,29,3,2
PIT,PHI,32,45,5,4
DAL,VAN,31,27,1,4
WPG,NSH,47,36,5,4
MIN,BOS,25,28,1,2
EDM,ANA,32,38,4,5
TOR,BUF,41,27,2,3
NYI,FLA,32,41,0,3
NYR,WSH,30,33,2,4
CAR,OTT,30,20,4,1
MTL,DET,31,28,4,2
TBL,ARI,20,35,1,4
CHI,SJS,31,38,3,4
VGK,COL,30,29,4,1
LAK,CGY,29,23,3,0
NJD,CAR,45,34,4,3
OTT,NYI,36,31,3,4
DET,PIT,26,24,5,2
STL,SJS,32,24,3,2
NSH,MIN,29,23,2,1
WPG,BOS,32,32,5,4
DAL,PHI,23,33,3,2
EDM,CBJ,25,27,3,7
VAN,ANA,30,24,4,1
TOR,FLA,35,33,4,3
WSH,NYR,33,37,3,2
COL,PHI,28,33,1,2
VGK,ARI,29,32,2,3
BOS,TBL,30,28,4,2
BUF,DET,32,32,3,6
NJD,PIT,31,35,3,4
OTT,FLA,30,26,3,2
NSH,SJS,32,42,5,3
MIN,DAL,22,31,5,2
CHI,WPG,42,34,6,2
CGY,CBJ,38,28,1,5
VAN,EDM,30,36,2,1
LAK,ARI,35,22,4,2
NYI,TOR,33,32,4,5
NYR,TBL,31,50,3,7
WSH,CAR,21,30,1,4
COL,CHI,36,33,5,0
ANA,LAK,33,29,2,1
VGK,STL,26,24,4,3
BOS,FLA,33,31,5,1
DET,OTT,27,31,2,0
VAN,CBJ,29,30,5,4
TOR,WPG,29,29,1,3
NJD,NYI,35,30,4,3
PIT,MTL,33,26,5,2
CAR,NYR,41,20,1,2
NSH,BUF,36,36,4,7
DAL,MIN,36,34,4,1
ARI,STL,33,34,6,0
CGY,EDM,20,36,3,2
VGK,SJS,38,31,3,2
PHI,BOS,24,39,4,3
TBL,NSH,30,25,1,4
MTL,NJD,26,32,1,2
PIT,WSH,37,34,1,3
ANA,COL,42,32,4,3
TOR,BUF,36,34,5,2
OTT,WPG,37,40,5,6
FLA,CAR,35,29,3,2
STL,WSH,36,34,2,4
MIN,EDM,40,22,3,0
LAK,COL,25,28,3,1
NJD,NYR,44,24,5,2
NYI,PHI,37,31,5,4
CBJ,DET,41,27,5,4
MTL,WPG,40,32,4,5
TBL,BOS,36,33,4,0
FLA,NSH,33,46,2,1
CGY,ARI,43,21,1,4
VAN,VGK,25,39,4,5
SJS,DAL,31,23,2,4
BUF,OTT,34,32,2,4
STL,CHI,34,26,3,4
ANA,MIN,30,27,3,1
NJD,TOR,39,32,2,1
NYI,NYR,22,35,2,1
PHI,CAR,34,22,4,3
WSH,NSH,32,29,3,4
CBJ,PIT,30,43,4,5
DET,MTL,26,28,3,4
FLA,BOS,35,28,3,2
WPG,CGY,26,32,2,1
EDM,VGK,33,33,4,3
VAN,ARI,40,19,4,3
LAK,MIN,28,27,5,4
SJS,COL,36,25,4,2
PIT,OTT,23,35,4,0
TBL,BUF,34,32,7,5
CHI,STL,20,35,1,4
ANA,DAL,33,26,5,3
PHI,NYR,40,17,5,0
BOS,OTT,35,28,5,2
TOR,MTL,30,33,4,2
DET,NYI,39,40,3,4
FLA,BUF,27,41,4,3
WSH,NJD,26,26,5,3
CAR,TBL,42,34,3,2
WPG,CHI,39,31,4,1
NSH,CBJ,27,31,4,2
COL,STL,39,34,5,2
ARI,ANA,31,27,0,3
CGY,VGK,31,27,7,1
EDM,VAN,33,38,3,2
LAK,DAL,36,18,2,4
SJS,MIN,30,24,3,6
