home,away,home shots,away shots,home goals,away goals
NSH,ANA,38,24,2,5
DAL,PHX,33,27,2,1
BUF,BOS,26,33,5,4
MTL,DET,20,30,1,2
COL,LAK,29,28,4,6
VAN,STL,35,20,1,0
NJD,CBJ,35,19,5,2
NYI,TOR,35,22,5,4
NYR,CHI,24,32,2,1
PHI,SJS,30,29,3,7
PIT,MTL,32,29,5,6
OTT,DET,38,26,1,6
FLA,WSH,34,32,4,5
NSH,TBL,29,16,3,2
WPG,PHX,29,36,3,2
DAL,CAR,34,30,4,1
CGY,LAK,25,24,0,2
EDM,MIN,21,21,0,3
BUF,SJS,20,38,4,2
COL,PHX,33,42,4,2
VAN,MIN,31,23,1,2
ANA,STL,19,18,1,0
BOS,WSH,38,31,2,4
NYI,NJD,19,35,1,6
PHI,NYR,31,35,4,2
CBJ,FLA,37,20,6,3
NSH,WPG,40,20,1,3
DAL,TBL,41,21,2,4
LAK,CAR,31,25,3,1
MTL,TOR,30,25,4,3
CHI,PIT,40,32,5,1
EDM,CGY,22,30,1,2
WSH,PHI,29,36,4,5
NJD,SJS,23,22,2,4
NYI,FLA,38,34,3,5
VAN,OTT,31,28,2,4
NYR,BOS,42,33,3,6
COL,TBL,35,34,6,3
PHX,STL,25,30,2,4
ANA,CAR,34,52,5,3
TOR,CBJ,29,33,1,2
DAL,BUF,39,23,3,2
MIN,CGY,27,23,3,2
LAK,MTL,22,18,2,1
BOS,FLA,39,24,4,1
NJD,DET,29,23,4,3
CBJ,DAL,20,33,4,2
CHI,COL,38,21,2,4
STL,TBL,29,17,4,2
NSH,PIT,19,19,1,3
WPG,NYI,38,27,2,3
PHX,VAN,32,23,1,0
EDM,OTT,30,36,3,2
SJS,CAR,37,35,2,3
NYR,TOR,37,29,2,3
PHI,WSH,30,25,6,4
CGY,OTT,28,31,4,1
ANA,MTL,42,31,3,4
BOS,WSH,43,16,3,0
WPG,LAK,18,41,1,3
DET,COL,37,25,2,3
TBL,BUF,44,21,1,3
CHI,CBJ,33,23,6,1
NSH,STL,21,22,1,2
DAL,VAN,22,33,6,1
PHX,MTL,23,26,5,2
EDM,NYI,29,34,3,2
SJS,PIT,47,22,5,3
CAR,NYR,24,44,2,4
DET,NJD,33,25,7,4
FLA,BUF,44,25,2,0
CGY,NYI,23,26,4,3
ANA,PIT,31,17,2,3
WPG,OTT,49,32,3,5
COL,STL,27,25,1,2
TOR,PHI,36,31,4,3
TBL,BOS,20,32,3,4
NJD,CAR,31,33,5,4
WSH,PHX,33,33,3,2
NSH,CBJ,28,36,0,1
DAL,MIN,38,35,4,3
VAN,CGY,14,23,2,1
SJS,MTL,33,27,4,0
FLA,BOS,22,42,2,5
BUF,CHI,21,31,1,2
NYR,DET,31,30,3,0
MIN,STL,19,22,2,3
EDM,LAK,27,50,2,4
WSH,PIT,33,20,2,3
OTT,NSH,37,42,3,4
TBL,PHX,31,20,3,4
DAL,CBJ,34,26,1,3
COL,WPG,34,35,3,2
CGY,LAK,26,23,2,3
VAN,NYI,24,28,4,7
ANA,TOR,44,23,1,3
BUF,NSH,25,24,1,4
PHI,NJD,31,26,1,2
CAR,NYR,35,25,3,1
CBJ,DET,37,40,4,1
FLA,PHX,32,26,1,3
PIT,WSH,34,32,2,0
STL,DAL,30,30,2,3
MIN,EDM,31,26,3,4
SJS,TOR,48,21,6,2
MTL,BOS,36,32,1,4
WPG,VAN,34,33,2,3
COL,CHI,29,39,3,2
CGY,ANA,25,22,7,2
BOS,PHX,20,22,2,1
CAR,BUF,55,23,4,2
CBJ,SJS,38,27,3,4
TBL,FLA,28,27,5,4
STL,EDM,37,25,6,2
MIN,NYR,26,30,2,1
LAK,TOR,41,29,2,3
NYI,SJS,38,26,3,4
WSH,VAN,21,41,4,3
DET,EDM,23,22,2,1
FLA,NJD,22,31,5,3
CHI,NSH,33,29,2,3
WPG,NYR,32,23,2,4
DAL,CGY,25,30,3,4
COL,ANA,38,33,4,6
BOS,CAR,41,30,5,1
PHI,PIT,40,25,4,0
MTL,OTT,48,34,5,4
TBL,NJD,32,23,3,0
NYI,BUF,38,34,4,1
NSH,STL,31,26,1,4
MIN,CBJ,33,29,1,2
PHX,CGY,26,31,3,2
LAK,ANA,38,20,1,2
FLA,VAN,29,32,3,4
WSH,TOR,33,29,4,2
CAR,EDM,30,33,1,2
NYR,SJS,41,29,0,1
OTT,COL,39,22,1,3
BUF,MTL,29,32,0,2
PIT,PHI,23,35,3,4
CHI,DET,30,20,4,1
WPG,DAL,34,27,7,2
BOS,MIN,29,34,4,1
TBL,VAN,30,28,4,3
STL,WPG,26,17,3,1
LAK,PHX,39,27,3,4
NJD,BOS,24,31,2,4
NYI,MIN,36,22,0,6
PIT,DAL,32,33,5,1
CBJ,CAR,47,20,1,3
MTL,COL,36,28,6,3
OTT,NYR,39,39,4,8
DET,TOR,31,33,3,2
PHI,CHI,37,25,3,2
CGY,BUF,26,14,3,1
EDM,NSH,30,29,5,1
ANA,WSH,45,30,2,3
SJS,FLA,54,24,2,3
TOR,TBL,39,30,3,5
CHI,STL,30,23,4,0
WPG,COL,27,27,5,4
VAN,NSH,22,30,2,0
NJD,MIN,29,23,4,3
PHI,DAL,29,35,4,2
MTL,CBJ,27,40,2,3
OTT,TBL,31,28,4,5
DET,PIT,30,43,5,4
EDM,BUF,36,36,1,3
PHX,FLA,22,23,2,1
LAK,WSH,28,22,2,1
SJS,ANA,28,18,3,2
CBJ,NYR,26,32,1,3
CHI,CAR,25,28,3,2
COL,BOS,31,28,0,2
CGY,NSH,29,22,5,6
PHI,STL,19,33,4,1
PIT,TBL,29,24,4,3
MIN,DET,30,30,2,3
DAL,OTT,44,27,3,1
LAK,FLA,29,24,4,0
TOR,MTL,36,36,3,4
NJD,NYR,21,27,0,2
WPG,CAR,36,32,2,3
PHX,BOS,33,28,2,4
EDM,CGY,25,31,1,8
SJS,WSH,36,26,2,3
NYI,CBJ,32,41,2,0
PIT,STL,33,27,0,1
NJD,TOR,24,23,3,2
CHI,NSH,29,17,0,2
DET,MIN,16,25,3,4
VAN,BUF,36,18,4,2
ANA,FLA,40,30,6,2
NYR,PHX,36,21,4,3
PHI,LAK,32,41,2,3
BOS,MTL,29,22,1,2
TBL,OTT,38,32,3,4
DAL,WPG,27,33,2,1
CGY,SJS,27,34,2,1
TOR,STL,25,49,3,5
PIT,PHX,25,29,2,3
WSH,LAK,27,36,4,5
CAR,NYI,28,32,4,5
MTL,BUF,35,24,2,0
FLA,OTT,41,39,3,2
CBJ,DET,28,33,4,2
CHI,DAL,42,27,4,2
NSH,COL,33,28,4,5
EDM,SJS,30,34,2,5
MIN,VAN,31,19,2,5
NYR,PHI,29,31,3,1
CGY,ANA,34,34,2,3
BOS,CHI,23,28,3,0
NJD,PHX,28,27,2,3
PIT,LAK,37,32,2,3
DET,MTL,30,29,4,5
TBL,NYI,31,27,3,2
FLA,CAR,35,32,0,3
STL,MIN,24,28,5,1
NSH,BUF,34,33,6,1
COL,VAN,28,31,3,2
SJS,WPG,30,31,3,4
PHI,TOR,29,34,4,2
CBJ,PIT,36,31,1,2
OTT,CHI,29,49,5,3
DAL,NSH,29,28,7,3
CGY,NYR,28,41,4,3
EDM,ANA,23,51,4,3
WSH,BOS,33,36,2,4
COL,SJS,22,49,3,2
BUF,TBL,29,33,3,4
TOR,DET,27,28,2,4
FLA,MTL,37,19,1,4
NYI,NJD,20,24,2,1
CAR,CBJ,27,32,2,3
STL,DAL,35,27,2,4
PHX,MIN,24,30,1,3
VAN,ANA,32,21,1,5
LAK,WPG,29,26,4,2
OTT,CGY,37,40,6,3
DET,TBL,30,28,3,2
PHI,BOS,52,30,3,4
PIT,CHI,27,26,4,1
NSH,WSH,29,26,4,3
EDM,NYR,26,32,0,5
OTT,CAR,29,31,2,1
NJD,FLA,32,22,6,3
ANA,WPG,36,37,5,4
LAK,MIN,20,20,2,3
BUF,NJD,27,35,3,2
TOR,CGY,23,24,3,2
NYI,FLA,40,22,4,2
PIT,CAR,31,28,1,4
WSH,DAL,35,36,0,5
CBJ,COL,26,28,2,3
TBL,MTL,33,26,3,1
STL,PHI,28,31,1,0
VAN,NYR,35,31,1,3
PHX,WPG,29,22,1,2
SJS,EDM,33,29,5,4
OTT,NYI,36,27,1,2
DET,BOS,20,35,3,2
ANA,EDM,26,32,3,2
LAK,PHX,32,17,4,0
TOR,BOS,31,38,4,3
PHI,CBJ,37,27,0,2
CAR,DAL,32,34,4,1
TBL,CGY,32,25,1,4
CHI,MIN,26,27,3,2
STL,BUF,28,25,2,1
WPG,PIT,15,21,2,4
COL,NYR,37,31,3,2
SJS,LAK,21,27,2,1
OTT,MTL,43,23,4,7
CBJ,CHI,27,38,3,4
DET,BUF,31,23,3,2
FLA,CGY,35,17,1,2
NJD,WSH,31,25,2,1
PHX,EDM,26,26,2,3
ANA,NSH,29,24,2,5
BOS,PHI,42,26,5,2
STL,COL,31,29,0,4
NYI,WSH,38,29,3,4
TOR,WPG,25,41,2,4
MTL,DET,26,37,5,3
TBL,DAL,29,28,2,5
NYR,OTT,43,34,2,3
CAR,NJD,27,23,1,3
MIN,PIT,20,20,4,0
VAN,LAK,40,26,2,1
SJS,NSH,35,24,0,3
FLA,DAL,24,37,3,2
CBJ,NYI,33,31,4,0
PHI,BUF,37,19,5,2
CHI,STL,35,23,4,2
COL,PIT,41,32,2,3
EDM,ANA,28,36,4,2
NJD,CGY,31,22,0,1
WPG,MIN,24,17,0,1
VAN,ANA,18,23,0,3
BUF,DET,27,37,2,4
NYI,OTT,46,32,1,4
NYR,CAR,36,28,4,1
CBJ,PHX,30,32,4,3
TBL,TOR,34,28,3,0
FLA,PHI,40,27,2,5
STL,WSH,29,22,1,4
MIN,BOS,24,24,4,3
DAL,NSH,30,29,3,2
EDM,COL,23,33,1,4
CHI,MTL,28,30,3,2
PIT,DET,24,37,4,3
CGY,LAK,18,44,4,3
ANA,SJS,30,38,5,2
NYR,BUF,30,24,2,1
CAR,WSH,38,21,2,5
MTL,NYI,19,30,0,2
OTT,NJD,32,39,2,1
TBL,PHI,30,36,4,2
FLA,TOR,37,29,4,2
NSH,PHX,23,29,2,0
MIN,STL,15,45,4,2
WPG,BOS,37,33,2,1
EDM,LAK,17,48,0,3
VAN,COL,40,28,2,4
WSH,CHI,27,34,4,0
DET,CAR,29,19,1,2
TBL,CBJ,22,38,3,2
NJD,NYI,27,30,2,3
DAL,STL,40,22,3,0
CGY,WPG,38,27,3,5
SJS,COL,30,33,5,1
BOS,BUF,30,25,4,1
PIT,PHI,36,21,3,4
MTL,NYR,27,41,1,0
OTT,TOR,37,28,1,0
FLA,CBJ,35,38,2,3
NSH,CHI,33,25,7,5
PHX,SJS,32,32,2,3
EDM,VAN,22,42,5,2
LAK,ANA,30,24,3,4
NJD,BOS,31,18,3,2
PHI,CAR,44,38,5,6
WSH,TBL,18,32,0,1
STL,DET,23,21,0,3
BUF,NYI,39,25,3,4
PIT,OTT,28,33,2,3
MIN,NSH,29,33,3,7
VAN,CGY,23,22,5,1
ANA,COL,36,31,3,2
PHX,DAL,31,17,2,1
